,index,full_upc_code,product_module_descr,container_descr,class 
1441,184445,660685012356,INK JET AND TONER CARTRIDGE,,heavy_plastic
1442,184449,660685023185,INK JET AND TONER CARTRIDGE,,heavy_plastic
1443,184450,660685040939,INK JET AND TONER CARTRIDGE,,heavy_plastic
1444,184454,660685050952,INK JET AND TONER CARTRIDGE,,heavy_plastic
1445,184456,660685131682,INK JET AND TONER CARTRIDGE,,heavy_plastic
1446,184463,660685165106,INK JET AND TONER CARTRIDGE,,heavy_plastic
1447,185913,669028110155,BABY ACCESSORY,,heavy_plastic
1448,185914,669028110896,BABY ACCESSORY,,heavy_plastic
1449,185920,669028111770,BABY ACCESSORY,,heavy_plastic
1450,185940,669028114047,BABY ACCESSORY,,heavy_plastic
1451,186687,672824002012,COOKIES,,heavy_plastic
1452,186688,672824002029,COOKIES,,heavy_plastic
1453,187234,676758020203,LIGHTERS,,heavy_plastic
1454,187238,676758209127,LIGHTERS,,heavy_plastic
1455,187266,677294994003,CATSUP,PLASTIC,heavy_plastic
1456,187631,680079010454,TELEPHONE AND ACCESSORY,,heavy_plastic
1457,187663,680079482008,TELEPHONE AND ACCESSORY,,heavy_plastic
1458,187690,680079798215,TELEPHONE AND ACCESSORY,,heavy_plastic
1459,187848,680988608087,TELEPHONE AND ACCESSORY,,heavy_plastic
1460,187984,681066967096,TELEPHONE AND ACCESSORY,,heavy_plastic
1461,188793,686141736000,BABY ACCESSORY,,heavy_plastic
1462,188849,686464100311,BUBBLE GUM,,heavy_plastic
1463,188859,686464538008,BUBBLE GUM,,heavy_plastic
1464,188902,687073000467,INSECTICIDE-ANT & ROACH-LIQUID,,heavy_plastic
1465,188977,687554315738,HOBBY SUPPLIES,,heavy_plastic
1466,188978,687554317763,HOBBY SUPPLIES,,heavy_plastic
1467,188980,687554334357,HOBBY SUPPLIES,,heavy_plastic
1468,189737,689544081463,YOGURT,,heavy_plastic
1469,189757,689544083016,YOGURT,,heavy_plastic
1470,189759,689544083405,YOGURT,,heavy_plastic
1471,190963,698904100003,BABY ACCESSORY,,heavy_plastic
1472,190968,698904100867,BABY ACCESSORY,,heavy_plastic
1473,191150,699632000665,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
1474,191153,699632001051,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
1475,191154,699632001075,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
1476,193757,708152133552,RAISINS,TRAY,heavy_plastic
1477,193992,708971118938,COOKIES,,heavy_plastic
1478,193998,708971418557,COOKIES,,heavy_plastic
1479,194289,710069109759,VEGETABLES - ONIONS - INSTANT,,heavy_plastic
1480,194307,710069123106,CATSUP,PLASTIC,heavy_plastic
1481,194477,710137049970,MUSICAL INSTRUMENTS AND ACCESSORIES,,heavy_plastic
1482,194515,710282339087,SYRUP,,heavy_plastic
1483,194517,710282429320,SYRUP,,heavy_plastic
1484,194752,711381022221,LIQUID SOAP,REGULAR,heavy_plastic
1485,194758,711381022405,LIQUID SOAP,REGULAR,heavy_plastic
1486,194761,711381022474,LIQUID SOAP,REGULAR,heavy_plastic
1487,194829,711381306505,LIQUID SOAP,REGULAR,heavy_plastic
1488,194851,711381309339,LIQUID SOAP,REGULAR,heavy_plastic
1489,194930,711381324530,LIQUID SOAP,REGULAR,heavy_plastic
1490,194986,711381335017,LIQUID SOAP,REGULAR,heavy_plastic
1491,194988,711381335031,LIQUID SOAP,REGULAR,heavy_plastic
1492,194990,711381335055,LIQUID SOAP,REGULAR,heavy_plastic
1493,195609,715141113570,EGGS,,heavy_plastic
1494,195622,715141503494,EGGS,,heavy_plastic
1495,195627,715141627022,EGGS,,heavy_plastic
1496,195628,715141627039,EGGS,,heavy_plastic
1497,195632,715141706871,EGGS,,heavy_plastic
1498,195634,715141719437,EGGS,,heavy_plastic
1499,195636,715141729283,EGGS,,heavy_plastic
1500,195658,715256900027,GERMICIDAL ANTISEPTICS,,heavy_plastic
1501,195661,715256910019,GERMICIDAL ANTISEPTICS,,heavy_plastic
1502,195861,715418141558,BABY ACCESSORY,,heavy_plastic
1503,195872,715418161969,BABY ACCESSORY,,heavy_plastic
1504,196031,716123128476,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
1505,197001,717524719027,,,heavy_plastic
1506,198348,719812612850,HOUSEHOLD APPLIANCE ACCESSORIES,,heavy_plastic
1507,198829,721110525282,LAUNDRY TREATMENT AIDS,,heavy_plastic
1508,199530,722429640192,AMMONIA,,heavy_plastic
1509,199718,722776003602,WEIGHT LOSS,BOTTLE,heavy_plastic
1510,199878,723442600460,FLOWER AND PLANT ARTIFICIAL,,heavy_plastic
1511,201456,728060104086,SALT - TABLE,GRINDER,heavy_plastic
1512,201459,728060107209,SALT - TABLE,JAR,heavy_plastic
1513,201461,728060108015,SALT - TABLE,JAR,heavy_plastic
1514,201536,728119476003,FROZEN/REFRIGERATED BREAKFASTS,,heavy_plastic
1515,201537,728119476010,FROZEN/REFRIGERATED BREAKFASTS,,heavy_plastic
1516,201538,728119476027,FROZEN/REFRIGERATED BREAKFASTS,,heavy_plastic
1517,201686,728997168007,LAUNDRY TREATMENT AIDS,,heavy_plastic
1518,201736,729545306407,GERMICIDAL ANTISEPTICS,,heavy_plastic
1519,202360,731509020694,FALSE NAILS,,heavy_plastic
1520,202367,731509110128,FALSE NAILS,,heavy_plastic
1521,202380,731509532364,FALSE NAILS,,heavy_plastic
1522,202383,731509532401,FALSE NAILS,,heavy_plastic
1523,202386,731509532449,FALSE NAILS,,heavy_plastic
1524,202390,731509542448,FALSE NAILS,,heavy_plastic
1525,202391,731509542486,FALSE NAILS,,heavy_plastic
1526,202398,731509556155,FALSE EYELASHES,,heavy_plastic
1527,202399,731509556162,FALSE EYELASHES,,heavy_plastic
1528,202400,731509556605,FALSE EYELASHES,,heavy_plastic
1529,202405,731509566307,FALSE EYELASHES,,heavy_plastic
1530,202412,731509567274,FALSE EYELASHES,,heavy_plastic
1531,202413,731509567281,FALSE EYELASHES,,heavy_plastic
1532,202415,731509568868,FALSE NAILS,,heavy_plastic
1533,202423,731509578997,FALSE EYELASHES,,heavy_plastic
1534,202426,731509579277,FALSE EYELASHES,,heavy_plastic
1535,202427,731509579437,FALSE NAILS,,heavy_plastic
1536,202429,731509580655,FALSE NAILS,,heavy_plastic
1537,202433,731509583250,FALSE EYELASHES,,heavy_plastic
1538,202443,731509604832,FALSE EYELASHES,,heavy_plastic
1539,202444,731509604849,FALSE EYELASHES,,heavy_plastic
1540,202447,731509604887,FALSE EYELASHES,,heavy_plastic
1541,202452,731509606607,FALSE NAILS,,heavy_plastic
1542,202455,731509606638,FALSE NAILS,,heavy_plastic
1543,202456,731509606645,FALSE NAILS,,heavy_plastic
1544,202457,731509606652,FALSE NAILS,,heavy_plastic
1545,202463,731509606713,FALSE NAILS,,heavy_plastic
1546,202466,731509606744,FALSE NAILS,,heavy_plastic
1547,202469,731509606782,FALSE NAILS,,heavy_plastic
1548,202477,731509620139,FALSE EYELASHES,,heavy_plastic
1549,202499,731509625837,FALSE EYELASHES,,heavy_plastic
1550,202500,731509626438,FALSE EYELASHES,,heavy_plastic
1551,202568,731509677485,FALSE EYELASHES,,heavy_plastic
1552,202569,731509677492,FALSE EYELASHES,,heavy_plastic
1553,202570,731509677508,FALSE EYELASHES,,heavy_plastic
1554,202573,731509677577,FALSE EYELASHES,,heavy_plastic
1555,202574,731509677584,FALSE EYELASHES,,heavy_plastic
1556,202581,731509677799,FALSE EYELASHES,,heavy_plastic
1557,202622,731509714470,FALSE EYELASHES,,heavy_plastic
1558,202639,731509719963,FALSE EYELASHES,,heavy_plastic
1559,202641,731509719987,FALSE EYELASHES,,heavy_plastic
1560,202642,731509719994,FALSE EYELASHES,,heavy_plastic
1561,202644,731509720433,FALSE NAILS,,heavy_plastic
1562,202649,731509720778,FALSE NAILS,,heavy_plastic
1563,202650,731509720785,FALSE NAILS,,heavy_plastic
1564,202659,731509725834,FALSE EYELASHES,,heavy_plastic
1565,202660,731509725841,FALSE EYELASHES,,heavy_plastic
1566,202661,731509727746,FALSE EYELASHES,,heavy_plastic
1567,202733,731509766646,FALSE EYELASHES,,heavy_plastic
1568,202734,731509766653,FALSE EYELASHES,,heavy_plastic
1569,203149,731919976024,GLOVES,,heavy_plastic
1570,203150,731919976031,GLOVES,,heavy_plastic
1571,203153,731919988225,GLOVES,,heavy_plastic
1572,203527,732913228126,DISINFECTANTS,,heavy_plastic
1573,203544,732913229246,LIQUID SOAP,REGULAR,heavy_plastic
1574,203545,732913229253,LIQUID SOAP,REGULAR,heavy_plastic
1575,203549,732913229307,LIQUID SOAP,REGULAR,heavy_plastic
1576,203684,733046010718,GLOVES,,heavy_plastic
1577,203709,733046057287,GLOVES,,heavy_plastic
1578,203712,733046058208,STORAGE AND SPACE MANAGEMENT,,heavy_plastic
1579,204014,733815003682,CARBONATED SOFT DRINKS,NON REFILLABLE BOTTLES GL,heavy_plastic
1580,204260,734492870055,SYRUP - SORGHUM & SUGAR,,heavy_plastic
1581,204470,735282110658,BABY ACCESSORY,,heavy_plastic
1582,204471,735282112423,BABY ACCESSORY,,heavy_plastic
1583,204525,735282161292,BABY ACCESSORY,,heavy_plastic
1584,204609,735282241079,BABY ACCESSORY,,heavy_plastic
1585,204611,735282241833,BABY ACCESSORY,,heavy_plastic
1586,204612,735282241871,HOUSEHOLD APPLIANCE ACCESSORIES,,heavy_plastic
1587,204624,735282310010,BABY ACCESSORY,,heavy_plastic
1588,204628,735282350467,BABY ACCESSORY,,heavy_plastic
1589,204642,735282431012,BABY ACCESSORY,,heavy_plastic
1590,204643,735282433023,BABY ACCESSORY,,heavy_plastic
1591,204656,735282449239,BABY ACCESSORY,,heavy_plastic
1592,207564,742287005001,CORN MEAL,SACK,heavy_plastic
1593,207825,742676450610,TEA - HERBAL - INSTANT,,heavy_plastic
1594,207827,742676450733,TEA - HERBAL - INSTANT,,heavy_plastic
1595,207837,742699000076,GERMICIDAL ANTISEPTICS,,heavy_plastic
1596,207889,742797754017,AIR/SPECIALTY FRESHNERS,,heavy_plastic
1597,208477,744473000104,YOGURT,,heavy_plastic
1598,208478,744473000111,YOGURT,,heavy_plastic
1599,208508,744473001019,YOGURT,,heavy_plastic
1600,208509,744473001026,YOGURT,,heavy_plastic
1601,209030,746480048919,COLOGNE & PERFUME-WOMEN'S,,heavy_plastic
1602,209170,746775308698,BABY ACCESSORY,,heavy_plastic
1603,209671,748209010009,BATHROOM ACCESSORY,,heavy_plastic
1604,209674,748209010054,BATHROOM ACCESSORY,,heavy_plastic
1605,209677,748209010092,BATHROOM ACCESSORY,,heavy_plastic
1606,209904,748924590510,FROZEN CHEESECAKE,,heavy_plastic
1607,210045,749174099099,SALT-THAWING,,heavy_plastic
1608,210219,749880110231,COOKIES,,heavy_plastic
1609,210220,749880110798,COOKIES,,heavy_plastic
1610,210221,749880110910,COOKIES,,heavy_plastic
1611,210222,749880111252,COOKIES,,heavy_plastic
1612,210223,749880520986,COOKIES,,heavy_plastic
1613,210230,750045000212,SALT-THAWING,,heavy_plastic
1614,210231,750045000298,SALT-THAWING,,heavy_plastic
1615,210319,750828006639,GLOVES,,heavy_plastic
1616,210320,750828008657,GLOVES,,heavy_plastic
1617,210321,750828009500,GLOVES,,heavy_plastic
1618,210323,750845834352,INK JET AND TONER CARTRIDGE,,heavy_plastic
1619,210910,753274049052,DISHWASHING ACCESSORY,,heavy_plastic
1620,212203,757037000458,LAUNDRY TREATMENT AIDS,,heavy_plastic
1621,212204,757037000489,LAUNDRY TREATMENT AIDS,,heavy_plastic
1622,212207,757037000687,LAUNDRY TREATMENT AIDS,,heavy_plastic
1623,212216,757037337455,LAUNDRY TREATMENT AIDS,,heavy_plastic
1624,212217,757037337462,LAUNDRY TREATMENT AIDS,,heavy_plastic
1625,212223,757037512449,LAUNDRY TREATMENT AIDS,,heavy_plastic
1626,212227,757037515235,LAUNDRY TREATMENT AIDS,,heavy_plastic
1627,212228,757037515242,LAUNDRY TREATMENT AIDS,,heavy_plastic
1628,212229,757037515259,LAUNDRY TREATMENT AIDS,,heavy_plastic
1629,212230,757037516508,LAUNDRY TREATMENT AIDS,,heavy_plastic
1630,212231,757037516522,LAUNDRY TREATMENT AIDS,,heavy_plastic
1631,212232,757037516935,LAUNDRY TREATMENT AIDS,,heavy_plastic
1632,212233,757037516980,LAUNDRY TREATMENT AIDS,,heavy_plastic
1633,212247,757037950623,LAUNDRY TREATMENT AIDS,,heavy_plastic
1634,212248,757037950685,LAUNDRY TREATMENT AIDS,,heavy_plastic
1635,212249,757037950692,LAUNDRY TREATMENT AIDS,,heavy_plastic
1636,212253,757037950869,LAUNDRY TREATMENT AIDS,,heavy_plastic
1637,212256,757037950999,LAUNDRY TREATMENT AIDS,,heavy_plastic
1638,212257,757037951002,LAUNDRY TREATMENT AIDS,,heavy_plastic
1639,212258,757037951019,LAUNDRY TREATMENT AIDS,,heavy_plastic
1640,212259,757037951026,LAUNDRY TREATMENT AIDS,,heavy_plastic
1641,212260,757037951033,LAUNDRY TREATMENT AIDS,,heavy_plastic
1642,213193,761706180402,DETERGENTS-PACKAGED,BOX,heavy_plastic
1643,213200,761720050101,SYRUP,,heavy_plastic
1644,213201,761720051108,SYRUP,,heavy_plastic
1645,213745,762111653581,SYRUP,,heavy_plastic
1646,213747,762111653635,SYRUP,,heavy_plastic
1647,213776,762111888105,COFFEE,INDIVIDUAL CUP,heavy_plastic
1648,213796,762111925572,COFFEE,INDIVIDUAL CUP,heavy_plastic
1649,214186,763528000074,FLAVORED MILK,PLASTIC,heavy_plastic
1650,214187,763528000081,FLAVORED MILK,PLASTIC,heavy_plastic
1651,214188,763528000104,FLAVORED MILK,PLASTIC,heavy_plastic
1652,214189,763528000159,FLAVORED MILK,PLASTIC,heavy_plastic
1653,214190,763528000173,FLAVORED MILK,PLASTIC,heavy_plastic
1654,215136,765060992183,GLOVES,,heavy_plastic
1655,215446,765940898444,HOBBY SUPPLIES,,heavy_plastic
1656,215461,765940938522,HOBBY SUPPLIES,,heavy_plastic
1657,215685,767119311693,DIP - CANNED,,heavy_plastic
1658,215694,767119551693,DIP - CANNED,,heavy_plastic
1659,215698,767119578393,DIP - CANNED,,heavy_plastic
1660,216324,768702657303,PRE-MOISTENED TOWELETTES,BAG,heavy_plastic
1661,216416,769087002542,CHEESE - FARMERS,,heavy_plastic
1662,217293,775153012254,INSECTICIDE - MISCELLANEOUS FLY PRODUCTS,,heavy_plastic
1663,217303,775788604077,SALT-THAWING,,heavy_plastic
1664,218613,785357100527,COFFEE,BAG,heavy_plastic
1665,218623,785397000597,FROZEN CHEESECAKE,,heavy_plastic
1666,221355,792870501021,PERSONAL DEODORANT,,heavy_plastic
1667,221358,792870521722,PERSONAL DEODORANT,,heavy_plastic
1668,221359,792870550104,PERSONAL DEODORANT,,heavy_plastic
1669,221650,794258007002,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1670,221780,794711000083,SALT - TABLE,JAR,heavy_plastic
1671,222024,795861115733,BABY ACCESSORY,,heavy_plastic
1672,222175,796451192417,MARGARINE AND SPREADS,TUB,heavy_plastic
1673,222177,796451192622,MARGARINE AND SPREADS,TUB,heavy_plastic
1674,222178,796451192714,MARGARINE AND SPREADS,TUB,heavy_plastic
1675,222180,796451193001,COOKING SPRAYS,PUMP,heavy_plastic
1676,222182,796451839183,MARGARINE AND SPREADS,TUB,heavy_plastic
1677,222183,796451839190,MARGARINE AND SPREADS,TUB,heavy_plastic
1678,222258,797496871671,MOTOR OIL FLUID AND LUBE,,heavy_plastic
1679,222260,797496875723,MOTOR OIL FLUID AND LUBE,,heavy_plastic
1680,222262,797496876256,MOTOR OIL FLUID AND LUBE,,heavy_plastic
1681,222264,797496876423,MOTOR OIL FLUID AND LUBE,,heavy_plastic
1682,224267,802535009103,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1683,224299,802535372009,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1684,224300,802535373006,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1685,224301,802535374003,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1686,224302,802535400016,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1687,224304,802535410053,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1688,224305,802535411050,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1689,224308,802535439030,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1690,224311,802535442122,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1691,224312,802535443082,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1692,224314,802535472099,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1693,224315,802535477070,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1694,224316,802535490055,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1695,224319,802535496156,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1696,224323,802535700000,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1697,224325,802535831018,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1698,224328,802535881013,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1699,224646,805002000337,PERSONAL DEODORANT,,heavy_plastic
1700,224647,805002000375,PERSONAL DEODORANT,,heavy_plastic
1701,224741,805219458242,HOBBY SUPPLIES,,heavy_plastic
1702,224787,805752252321,LAUNDRY TREATMENT AIDS,,heavy_plastic
1703,224792,805752356401,LAUNDRY TREATMENT AIDS,,heavy_plastic
1704,224793,805752356418,LAUNDRY TREATMENT AIDS,,heavy_plastic
1705,224942,808124111042,LIQUID SOAP,REGULAR,heavy_plastic
1706,225024,808124121041,LIQUID SOAP,REGULAR,heavy_plastic
1707,225034,808124131040,LIQUID SOAP,REGULAR,heavy_plastic
1708,225041,808124141049,LIQUID SOAP,REGULAR,heavy_plastic
1709,225381,810001560164,SYRUP,,heavy_plastic
1710,225382,810001560188,SYRUP,,heavy_plastic
1711,225383,810001560317,SYRUP,,heavy_plastic
1712,226171,810020410006,GLOVES,,heavy_plastic
1713,226172,810020410075,GLOVES,,heavy_plastic
1714,226403,810031765027,PRUNES-DRIED,MOLDED TRAY,heavy_plastic
1715,226459,810041030177,YOGURT,,heavy_plastic
1716,226609,810117031930,PERSONAL DEODORANT,,heavy_plastic
1717,226613,810117032197,PERSONAL DEODORANT,,heavy_plastic
1718,226825,810291001002,COOKIES,,heavy_plastic
1719,227167,810425030915,DISPOSABLE DIAPERS,,heavy_plastic
1720,227173,810425031097,DISPOSABLE DIAPERS,,heavy_plastic
1721,227174,810425031103,DISPOSABLE DIAPERS,,heavy_plastic
1722,227175,810425031110,DISPOSABLE DIAPERS,,heavy_plastic
1723,227183,810425032322,DISPOSABLE DIAPERS,,heavy_plastic
1724,227184,810425032339,DISPOSABLE DIAPERS,,heavy_plastic
1725,227291,810425039376,DISPOSABLE DIAPERS,,heavy_plastic
1726,227292,810425039383,DISPOSABLE DIAPERS,,heavy_plastic
1727,228201,810829028471,SALT-THAWING,,heavy_plastic
1728,228683,811039032449,TRADING CARDS,,heavy_plastic
1729,229230,811435007508,DISINFECTANTS,,heavy_plastic
1730,229562,811572023966,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
1731,229563,811572023973,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
1732,229608,811620020039,FLAVORED MILK,PLASTIC,heavy_plastic
1733,229610,811620020398,MILK-SHELF STABLE,PLASTIC,heavy_plastic
1734,229611,811620020404,MILK-SHELF STABLE,PLASTIC,heavy_plastic
1735,229621,811620020893,FLAVORED MILK,PLASTIC,heavy_plastic
1736,229634,811620022057,MILK-SHELF STABLE,PLASTIC,heavy_plastic
1737,229635,811620022064,MILK-SHELF STABLE,PLASTIC,heavy_plastic
1738,229638,811620022354,MILK-SHELF STABLE,PLASTIC,heavy_plastic
1739,229798,811725023935,TELEPHONE AND ACCESSORY,,heavy_plastic
1740,230192,811957011908,SYRUP,,heavy_plastic
1741,230774,812421030555,AIR/SPECIALTY FRESHNERS,,heavy_plastic
1742,231145,812500030643,LAUNDRY TREATMENT AIDS,,heavy_plastic
1743,231412,812907013058,SALT - TABLE,GRINDER,heavy_plastic
1744,231721,813194020408,TELEPHONE AND ACCESSORY,,heavy_plastic
1745,231729,813194022112,TELEPHONE AND ACCESSORY,,heavy_plastic
1746,231730,813194022136,TELEPHONE AND ACCESSORY,,heavy_plastic
1747,231733,813194022334,TELEPHONE AND ACCESSORY,,heavy_plastic
1748,231752,813194024154,TELEPHONE AND ACCESSORY,,heavy_plastic
1749,231756,813194024420,TELEPHONE AND ACCESSORY,,heavy_plastic
1750,231758,813194024628,TELEPHONE AND ACCESSORY,,heavy_plastic
1751,231763,813194025403,TELEPHONE AND ACCESSORY,,heavy_plastic
1752,231766,813194027124,TELEPHONE AND ACCESSORY,,heavy_plastic
1753,231768,813194027223,TELEPHONE AND ACCESSORY,,heavy_plastic
1754,231773,813194028008,TELEPHONE AND ACCESSORY,,heavy_plastic
1755,231774,813194028534,TELEPHONE AND ACCESSORY,,heavy_plastic
1756,232382,813636020423,MILK-SHELF STABLE,PLASTIC,heavy_plastic
1757,232383,813636020430,MILK-SHELF STABLE,PLASTIC,heavy_plastic
1758,232384,813636020447,MILK-SHELF STABLE,PLASTIC,heavy_plastic
1759,232506,813724022827,LIQUID SOAP,REGULAR,heavy_plastic
1760,232544,813741010562,BABY ACCESSORY,,heavy_plastic
1761,232608,813844021021,HOME CANNING SUPPLY,,heavy_plastic
1762,232609,813844021069,HOME CANNING SUPPLY,,heavy_plastic
1763,232686,813993004494,FRUIT DRINKS & MIXES - FROZEN,,heavy_plastic
1764,233090,814387026894,BABY ACCESSORY,,heavy_plastic
1765,233230,814521011755,LAUNDRY TREATMENT AIDS,,heavy_plastic
1766,233292,814558020607,YOGURT,,heavy_plastic
1767,233305,814558021307,MARGARINE AND SPREADS,TUB,heavy_plastic
1768,234312,815652002148,EGGS,,heavy_plastic
1769,234314,815652002346,EGGS,,heavy_plastic
1770,234315,815652002544,EGGS,,heavy_plastic
1771,234316,815652004142,EGGS,,heavy_plastic
1772,234318,815652004180,EGGS,,heavy_plastic
1773,234320,815652004210,EGGS,,heavy_plastic
1774,234362,815680005166,HAIR TREATMENTS-ETHNIC,,heavy_plastic
1775,234379,815706028179,SYRUP,,heavy_plastic
1776,234380,815706028186,SYRUP,,heavy_plastic
1777,234381,815706028209,SYRUP,,heavy_plastic
1778,234385,815706028254,SYRUP,,heavy_plastic
1779,234688,815909020161,YOGURT,,heavy_plastic
1780,234689,815909020185,YOGURT,,heavy_plastic
1781,237015,817939003794,LIQUID SOAP,REGULAR,heavy_plastic
